
30 04 2024 19 24 41
,First Failure Found,Amount of Failures Found,
Random Test Results,1,1,
Search Based Results,10,1,
STFCS Results,null,0,
Runtime: 2594
30 04 2024 19 24 45
,First Failure Found,Amount of Failures Found,
Random Test Results,4,1,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2446
30 04 2024 19 24 48
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,5,1,
STFCS Results,null,0,
Runtime: 2419
30 04 2024 19 24 51
,First Failure Found,Amount of Failures Found,
Random Test Results,7,1,
Search Based Results,null,0,
STFCS Results,8,1,
Runtime: 2743
30 04 2024 19 24 55
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,7,2,
STFCS Results,1,1,
Runtime: 2415
30 04 2024 19 24 58
,First Failure Found,Amount of Failures Found,
Random Test Results,3,1,
Search Based Results,7,2,
STFCS Results,2,1,
Runtime: 2632
30 04 2024 19 25 02
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,2,1,
STFCS Results,9,1,
Runtime: 2555
30 04 2024 19 25 05
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,null,0,
STFCS Results,8,1,
Runtime: 2365
30 04 2024 19 25 08
,First Failure Found,Amount of Failures Found,
Random Test Results,2,2,
Search Based Results,null,0,
STFCS Results,4,2,
Runtime: 2395
30 04 2024 19 25 11
,First Failure Found,Amount of Failures Found,
Random Test Results,5,2,
Search Based Results,7,1,
STFCS Results,null,0,
Runtime: 2627
30 04 2024 19 25 15
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,9,1,
STFCS Results,null,0,
Runtime: 2545
30 04 2024 19 25 18
,First Failure Found,Amount of Failures Found,
Random Test Results,3,1,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2464
30 04 2024 19 25 22
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,1,1,
STFCS Results,2,1,
Runtime: 2594
30 04 2024 19 25 25
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2443
30 04 2024 19 25 28
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2565
30 04 2024 19 25 31
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,1,1,
STFCS Results,null,0,
Runtime: 2516
30 04 2024 19 25 34
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,7,1,
STFCS Results,null,0,
Runtime: 2409
30 04 2024 19 25 38
,First Failure Found,Amount of Failures Found,
Random Test Results,2,3,
Search Based Results,6,1,
STFCS Results,null,0,
Runtime: 2438
30 04 2024 19 25 41
,First Failure Found,Amount of Failures Found,
Random Test Results,8,1,
Search Based Results,8,1,
STFCS Results,null,0,
Runtime: 2575
30 04 2024 19 25 45
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,null,0,
STFCS Results,6,1,
Runtime: 2629
30 04 2024 19 25 54
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,3,1,
STFCS Results,1,2,
Runtime: 2521
30 04 2024 19 25 57
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2510
30 04 2024 19 26 01
,First Failure Found,Amount of Failures Found,
Random Test Results,4,1,
Search Based Results,1,1,
STFCS Results,null,0,
Runtime: 2494
30 04 2024 19 26 04
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2537
30 04 2024 19 26 08
,First Failure Found,Amount of Failures Found,
Random Test Results,3,1,
Search Based Results,3,1,
STFCS Results,null,0,
Runtime: 2506
30 04 2024 19 26 11
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,5,1,
STFCS Results,null,0,
Runtime: 2703
30 04 2024 19 26 15
,First Failure Found,Amount of Failures Found,
Random Test Results,3,1,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2717
30 04 2024 19 26 18
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,null,0,
STFCS Results,6,1,
Runtime: 2370
30 04 2024 19 26 21
,First Failure Found,Amount of Failures Found,
Random Test Results,3,1,
Search Based Results,null,0,
STFCS Results,2,1,
Runtime: 2618
30 04 2024 19 26 25
,First Failure Found,Amount of Failures Found,
Random Test Results,5,1,
Search Based Results,null,0,
STFCS Results,null,0,
Runtime: 2604
30 04 2024 19 26 28
,First Failure Found,Amount of Failures Found,
Random Test Results,null,0,
Search Based Results,3,2,
STFCS Results,2,1,
Runtime: 2483
